pID,conditions,ts,sampleIndex,headset_detected,Headset_Pos_X,Headset_Pos_Y,Headset_Pos_Z,headset_rot,left_detected,LeftController_Pos_X,LeftController_Pos_Y,LeftController_Pos_Z,left_rot,left_trigger,left_grip,left_primaryButton,left_secondaryButton,left_primary2DAxisClick,right_detected,RightController_Pos_X,RightController_Pos_Y,RightController_Pos_Z,right_rot,right_trigger,right_grip,right_primaryButton,right_secondaryButton,right_primary2DAxisClick
1,{},4.777418,0,1,0.01205748,1.780642,6.071873,"(-0.0450,0.9595,-0.0174,-0.2774)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},4.795438,1,1,0.01189156,1.780396,6.07207,"(-0.0447,0.9590,-0.0184,-0.2793)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},4.834405,2,1,0.0118146,1.780209,6.072165,"(-0.0448,0.9587,-0.0187,-0.2801)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},4.973366,3,1,0.01171622,1.780105,6.072234,"(-0.0446,0.9585,-0.0187,-0.2809)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.062572,4,1,0.01326868,1.779819,6.070975,"(-0.0441,0.9616,-0.0203,-0.2700)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.1223,5,1,0.0144724,1.779363,6.06971,"(-0.0446,0.9636,-0.0228,-0.2626)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.162049,6,1,0.01564712,1.778975,6.068223,"(-0.0437,0.9654,-0.0252,-0.2560)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.21424,7,1,0.01687017,1.778754,6.06705,"(-0.0434,0.9671,-0.0276,-0.2492)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.25324,8,1,0.01760178,1.778649,6.066337,"(-0.0433,0.9682,-0.0281,-0.2448)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.293946,9,1,0.01886329,1.778466,6.065315,"(-0.0435,0.9699,-0.0294,-0.2377)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.336403,10,1,0.01978414,1.778441,6.064818,"(-0.0426,0.9714,-0.0305,-0.2318)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.374855,11,1,0.02207399,1.778266,6.063478,"(-0.0433,0.9745,-0.0325,-0.2177)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.417206,12,1,0.02599481,1.777515,6.061677,"(-0.0449,0.9794,-0.0367,-0.1936)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.453584,13,1,0.02819669,1.776774,6.060614,"(-0.0447,0.9818,-0.0407,-0.1802)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.495625,14,1,0.0333215,1.773853,6.058242,"(-0.0419,0.9854,-0.0590,-0.1538)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.54563,15,1,0.03453139,1.772295,6.057478,"(-0.0428,0.9858,-0.0667,-0.1479)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.583474,16,1,0.03893136,1.768541,6.054899,"(-0.0448,0.9870,-0.0909,-0.1251)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.626426,17,1,0.04231185,1.764663,6.052692,"(-0.0428,0.9865,-0.1154,-0.1077)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.66829,18,1,0.04488511,1.76132,6.050406,"(-0.0398,0.9854,-0.1365,-0.0941)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.758983,19,1,0.04778681,1.759225,6.045044,"(-0.0336,0.9847,-0.1498,-0.0826)",-1,0,0,0,NA,-1,-1,-1,-1,-1,-1,0,0,0,NA,-1,-1,-1,-1,-1
1,{},5.797757,20,1,0.0494464,1.758478,6.042062,"(-0.0283,0.9846,-0.1539,-0.0783)",1,-0.3208063,3.453918,4.872193,"(-0.5726,-0.6061,0.4269,0.3501)",-1,-1,-1,-1,-1,1,-1.922957,3.684782,4.805025,"(0.7802,-0.4497,-0.3259,0.2880)",-1,-1,-1,-1,-1
1,{},5.838828,21,1,0.05033905,1.757944,6.041056,"(-0.0255,0.9841,-0.1572,-0.0783)",1,-0.3259056,3.455685,4.878471,"(-0.5697,-0.6072,0.4282,0.3512)",-1,-1,-1,-1,-1,1,-1.924624,3.686719,4.807944,"(0.7800,-0.4505,-0.3249,0.2882)",-1,-1,-1,-1,-1
1,{},5.88159,22,1,0.05116508,1.757072,6.040541,"(-0.0240,0.9835,-0.1619,-0.0770)",1,-0.3271217,3.45901,4.878239,"(-0.5722,-0.6048,0.4290,0.3503)",-1,-1,-1,-1,-1,1,-1.924834,3.689243,4.808465,"(0.7800,-0.4511,-0.3245,0.2878)",-1,-1,-1,-1,-1
1,{},5.925521,23,1,0.05172534,1.756708,6.040229,"(-0.0231,0.9835,-0.1627,-0.0757)",1,-0.3296556,3.456229,4.876571,"(-0.5686,-0.6081,0.4309,0.3481)",-1,-1,-1,-1,-1,1,-1.925818,3.689787,4.809388,"(0.7799,-0.4510,-0.3245,0.2882)",-1,-1,-1,-1,-1
1,{},5.966335,24,1,0.05217344,1.756715,6.040102,"(-0.0218,0.9836,-0.1634,-0.0735)",1,-0.3290025,3.459692,4.872865,"(-0.5689,-0.6157,0.4210,0.3465)",-1,-1,-1,-1,-1,1,-1.92697,3.691468,4.810483,"(0.7801,-0.4507,-0.3244,0.2882)",-1,-1,-1,-1,-1
1,{},6.012508,25,1,0.05246555,1.756958,6.039917,"(-0.0223,0.9842,-0.1597,-0.0726)",1,-0.3288688,3.464666,4.878157,"(-0.5668,-0.6217,0.4098,0.3525)",-1,-1,-1,-1,-1,1,-1.927071,3.692394,4.811618,"(0.7800,-0.4510,-0.3248,0.2875)",-1,-1,-1,-1,-1
1,{},6.054091,26,1,0.05278097,1.757348,6.040494,"(-0.0204,0.9844,-0.1595,-0.0711)",1,-0.3227133,3.480526,4.871451,"(-0.5765,-0.6254,0.3874,0.3557)",-1,-1,-1,-1,-1,1,-1.92685,3.692125,4.810163,"(0.7798,-0.4512,-0.3254,0.2871)",-1,-1,-1,-1,-1
1,{},6.095969,27,1,0.05325051,1.757703,6.041239,"(-0.0195,0.9847,-0.1587,-0.0693)",1,-0.3199208,3.501464,4.870861,"(-0.5809,-0.6252,0.3723,0.3646)",-1,-1,-1,-1,-1,1,-1.926749,3.692484,4.808417,"(0.7801,-0.4511,-0.3252,0.2866)",-1,-1,-1,-1,-1
1,{},6.130417,28,1,0.05334494,1.758089,6.041631,"(-0.0197,0.9851,-0.1565,-0.0684)",1,-0.3123361,3.525731,4.882169,"(-0.5817,-0.6211,0.3493,0.3922)",-1,-1,-1,-1,-1,1,-1.926876,3.691794,4.806781,"(0.7805,-0.4508,-0.3250,0.2861)",-1,-1,-1,-1,-1
1,{},6.169259,29,1,0.05358429,1.758639,6.042163,"(-0.0194,0.9856,-0.1537,-0.0674)",1,-0.2970919,3.536528,4.86126,"(-0.5878,-0.6339,0.3100,0.3957)",-1,-1,-1,-1,-1,1,-1.927039,3.69019,4.805562,"(0.7804,-0.4509,-0.3253,0.2862)",-1,-1,-1,-1,-1
1,{},6.212749,30,1,0.05371068,1.759225,6.042794,"(-0.0188,0.9861,-0.1510,-0.0673)",1,-0.2939825,3.545164,4.86854,"(-0.5901,-0.6291,0.2966,0.4099)",-1,-1,-1,-1,-1,1,-1.927141,3.688795,4.804111,"(0.7806,-0.4506,-0.3253,0.2861)",-1,-1,-1,-1,-1
1,{},6.255608,31,1,0.05358084,1.759829,6.043029,"(-0.0193,0.9864,-0.1484,-0.0675)",1,-0.2943533,3.540193,4.853822,"(-0.5845,-0.6489,0.2811,0.3979)",-1,-1,-1,-1,-1,1,-1.926835,3.687773,4.802508,"(0.7806,-0.4506,-0.3253,0.2860)",-1,-1,-1,-1,-1
1,{},6.296587,32,1,0.0535942,1.760393,6.043275,"(-0.0193,0.9868,-0.1462,-0.0674)",1,-0.2995869,3.526991,4.858289,"(-0.5757,-0.6574,0.2847,0.3942)",-1,-1,-1,-1,-1,1,-1.92577,3.686003,4.802142,"(0.7805,-0.4510,-0.3251,0.2858)",-1,-1,-1,-1,-1
1,{},6.331352,33,1,0.05357754,1.760654,6.043345,"(-0.0199,0.9869,-0.1450,-0.0676)",1,-0.2983762,3.529994,4.863734,"(-0.5791,-0.6510,0.2849,0.3997)",-1,-1,-1,-1,-1,1,-1.925425,3.68482,4.801597,"(0.7807,-0.4509,-0.3248,0.2858)",-1,-1,-1,-1,-1
1,{},6.368782,34,1,0.05365034,1.76082,6.043421,"(-0.0204,0.9871,-0.1441,-0.0675)",1,-0.3026691,3.523458,4.865939,"(-0.5711,-0.6602,0.2811,0.3987)",-1,-1,-1,-1,-1,1,-1.925452,3.684143,4.801425,"(0.7805,-0.4512,-0.3249,0.2857)",-1,-1,-1,-1,-1
1,{},6.409309,35,1,0.05372345,1.76111,6.043439,"(-0.0210,0.9873,-0.1423,-0.0672)",1,-0.3037218,3.524034,4.87256,"(-0.5675,-0.6604,0.2780,0.4056)",-1,-1,-1,-1,-1,1,-1.925437,3.683003,4.8008,"(0.7806,-0.4513,-0.3246,0.2858)",-1,-1,-1,-1,-1
1,{},6.451993,36,1,0.05397424,1.761308,6.043555,"(-0.0214,0.9875,-0.1412,-0.0667)",1,-0.3067236,3.514435,4.86412,"(-0.5610,-0.6722,0.2704,0.4004)",-1,-1,-1,-1,-1,1,-1.926509,3.682335,4.799867,"(0.7804,-0.4512,-0.3249,0.2859)",-1,-1,-1,-1,-1
1,{},6.494756,37,1,0.0542626,1.761485,6.043619,"(-0.0210,0.9877,-0.1399,-0.0663)",1,-0.3103721,3.501915,4.850561,"(-0.5504,-0.6924,0.2628,0.3855)",-1,-1,-1,-1,-1,1,-1.926509,3.682171,4.798777,"(0.7803,-0.4518,-0.3247,0.2855)",-1,-1,-1,-1,-1
1,{},6.54176,38,1,0.05435935,1.761617,6.04358,"(-0.0203,0.9878,-0.1393,-0.0661)",1,-0.3114648,3.497135,4.845922,"(-0.5479,-0.7005,0.2562,0.3787)",-1,-1,-1,-1,-1,1,-1.926799,3.681208,4.798293,"(0.7806,-0.4517,-0.3243,0.2854)",-1,-1,-1,-1,-1
1,{},6.578455,39,1,0.05463596,1.761695,6.043684,"(-0.0197,0.9879,-0.1389,-0.0661)",1,-0.3175903,3.497664,4.857705,"(-0.5495,-0.6896,0.2705,0.3864)",-1,-1,-1,-1,-1,1,-1.927452,3.680612,4.798256,"(0.7804,-0.4520,-0.3243,0.2855)",-1,-1,-1,-1,-1
1,{},6.620699,40,1,0.05481534,1.761589,6.043813,"(-0.0198,0.9879,-0.1392,-0.0659)",1,-0.3177322,3.499485,4.858272,"(-0.5509,-0.6860,0.2729,0.3892)",-1,-1,-1,-1,-1,1,-1.92801,3.680548,4.798009,"(0.7805,-0.4518,-0.3243,0.2855)",-1,-1,-1,-1,-1
1,{},6.663191,41,1,0.05486399,1.761857,6.043931,"(-0.0188,0.9880,-0.1381,-0.0665)",1,-0.3136711,3.503534,4.850416,"(-0.5569,-0.6860,0.2673,0.3845)",-1,-1,-1,-1,-1,1,-1.928799,3.679633,4.798723,"(0.7803,-0.4516,-0.3246,0.2859)",-1,-1,-1,-1,-1
1,{},6.705313,42,1,0.05482908,1.762251,6.043941,"(-0.0181,0.9883,-0.1364,-0.0665)",1,-0.3072738,3.508756,4.843724,"(-0.5514,-0.7029,0.2424,0.3784)",-1,-1,-1,-1,-1,1,-1.929179,3.67864,4.799078,"(0.7807,-0.4512,-0.3244,0.2859)",-1,-1,-1,-1,-1
1,{},6.740758,43,1,0.05482597,1.762575,6.044001,"(-0.0190,0.9884,-0.1352,-0.0662)",1,-0.3137787,3.504069,4.84978,"(-0.5368,-0.7135,0.2388,0.3818)",-1,-1,-1,-1,-1,1,-1.929289,3.678302,4.799292,"(0.7805,-0.4514,-0.3247,0.2856)",-1,-1,-1,-1,-1
1,{},6.780236,44,1,0.05477642,1.762958,6.044211,"(-0.0179,0.9885,-0.1345,-0.0661)",1,-0.3040539,3.510549,4.840904,"(-0.5279,-0.7357,0.2046,0.3718)",-1,-1,-1,-1,-1,1,-1.929096,3.677098,4.798297,"(0.7808,-0.4512,-0.3244,0.2855)",-1,-1,-1,-1,-1
1,{},6.823525,45,1,0.05472846,1.763337,6.044396,"(-0.0187,0.9888,-0.1322,-0.0663)",1,-0.301909,3.507287,4.833158,"(-0.5278,-0.7429,0.1954,0.3625)",-1,-1,-1,-1,-1,1,-1.928146,3.674484,4.797055,"(0.7820,-0.4502,-0.3228,0.2855)",-1,-1,-1,-1,-1
1,{},6.870127,46,1,0.05487231,1.763434,6.044787,"(-0.0185,0.9890,-0.1308,-0.0663)",1,-0.2912644,3.529062,4.847026,"(-0.5305,-0.7379,0.1637,0.3837)",-1,-1,-1,-1,-1,1,-1.928646,3.674674,4.796769,"(0.7810,-0.4512,-0.3236,0.2860)",-1,-1,-1,-1,-1
1,{},6.910177,47,1,0.05507637,1.763708,6.045084,"(-0.0189,0.9893,-0.1291,-0.0659)",1,-0.2748511,3.545133,4.840911,"(-0.5299,-0.7482,0.1256,0.3790)",-1,-1,-1,-1,-1,1,-1.929294,3.673984,4.796188,"(0.7810,-0.4510,-0.3237,0.2860)",-1,-1,-1,-1,-1
1,{},6.96182,48,1,0.0553557,1.764026,6.045428,"(-0.0186,0.9895,-0.1278,-0.0655)",1,-0.258812,3.556352,4.834052,"(-0.5344,-0.7500,0.0964,0.3777)",-1,-1,-1,-1,-1,1,-1.930152,3.67357,4.795476,"(0.7811,-0.4509,-0.3239,0.2858)",-1,-1,-1,-1,-1
1,{},7.001958,49,1,0.05561462,1.764306,6.045828,"(-0.0185,0.9896,-0.1262,-0.0660)",1,-0.2533707,3.562408,4.829371,"(-0.5428,-0.7472,0.0930,0.3720)",-1,-1,-1,-1,-1,1,-1.930719,3.672994,4.794746,"(0.7808,-0.4511,-0.3241,0.2859)",-1,-1,-1,-1,-1
1,{},7.061386,50,1,0.05569371,1.764353,6.045926,"(-0.0180,0.9896,-0.1263,-0.0661)",1,-0.2663454,3.53985,4.826046,"(-0.5586,-0.7308,0.1347,0.3684)",-1,-1,-1,-1,-1,1,-1.931409,3.671542,4.794724,"(0.7811,-0.4506,-0.3240,0.2862)",-1,-1,-1,-1,-1
1,{},7.101645,51,1,0.05598047,1.764511,6.046206,"(-0.0180,0.9898,-0.1252,-0.0656)",1,-0.2702468,3.52614,4.82022,"(-0.5283,-0.7688,0.1164,0.3411)",-1,-1,-1,-1,-1,1,-1.932574,3.671624,4.79532,"(0.7810,-0.4505,-0.3244,0.2860)",-1,-1,-1,-1,-1
1,{},7.219118,52,1,0.05644222,1.764481,6.046432,"(-0.0172,0.9899,-0.1250,-0.0647)",1,-0.2551357,3.540137,4.822117,"(-0.5246,-0.7765,0.0805,0.3397)",-1,-1,-1,-1,-1,1,-1.933714,3.670838,4.795056,"(0.7810,-0.4504,-0.3244,0.2863)",-1,-1,-1,-1,-1
1,{},7.289969,53,1,0.05652821,1.764548,6.046379,"(-0.0171,0.9900,-0.1245,-0.0649)",1,-0.2526232,3.526839,4.799983,"(-0.5217,-0.7883,0.0799,0.3163)",-1,-1,-1,-1,-1,1,-1.933067,3.670009,4.792045,"(0.7812,-0.4508,-0.3234,0.2863)",-1,-1,-1,-1,-1
1,{},7.329073,54,1,0.05652036,1.764519,6.046315,"(-0.0171,0.9899,-0.1246,-0.0655)",1,-0.260181,3.516208,4.798703,"(-0.5288,-0.7817,0.1035,0.3141)",-1,-1,-1,-1,-1,1,-1.932894,3.670079,4.793321,"(0.7810,-0.4511,-0.3235,0.2861)",-1,-1,-1,-1,-1
1,{},7.370454,55,1,0.05645126,1.76456,6.04624,"(-0.0168,0.9898,-0.1249,-0.0658)",1,-0.2595296,3.521321,4.803068,"(-0.5266,-0.7821,0.0974,0.3186)",-1,-1,-1,-1,-1,1,-1.934042,3.669326,4.794732,"(0.7810,-0.4505,-0.3239,0.2867)",-1,-1,-1,-1,-1
1,{},7.415282,56,1,0.05640201,1.764501,6.046217,"(-0.0169,0.9898,-0.1255,-0.0655)",1,-0.2594301,3.522192,4.801586,"(-0.5287,-0.7806,0.0989,0.3184)",-1,-1,-1,-1,-1,1,-1.934375,3.668975,4.794817,"(0.7812,-0.4502,-0.3237,0.2868)",-1,-1,-1,-1,-1
1,{},7.45788,57,1,0.0561711,1.764727,6.045957,"(-0.0178,0.9899,-0.1241,-0.0657)",1,-0.252109,3.525282,4.779044,"(-0.5335,-0.7824,0.0992,0.3057)",-1,-1,-1,-1,-1,1,-1.932518,3.669598,4.79491,"(0.7811,-0.4508,-0.3235,0.2863)",-1,-1,-1,-1,-1
1,{},7.494107,58,1,0.05602063,1.76474,6.046084,"(-0.0171,0.9898,-0.1253,-0.0658)",1,-0.2356428,3.537638,4.771662,"(-0.5519,-0.7706,0.0876,0.3064)",-1,-1,-1,-1,-1,1,-1.931786,3.669924,4.7946,"(0.7811,-0.4512,-0.3233,0.2859)",-1,-1,-1,-1,-1
1,{},7.532691,59,1,0.05585018,1.764717,6.046191,"(-0.0169,0.9898,-0.1252,-0.0659)",1,-0.2526414,3.518605,4.735839,"(-0.5787,-0.7502,0.1495,0.2827)",-1,-1,-1,-1,-1,1,-1.931496,3.669696,4.794625,"(0.7815,-0.4506,-0.3231,0.2862)",-1,-1,-1,-1,-1
1,{},7.579204,60,1,0.05564024,1.76484,6.046175,"(-0.0175,0.9899,-0.1239,-0.0667)",1,-0.2282119,3.525448,4.703451,"(-0.5996,-0.7430,0.1442,0.2599)",-1,-1,-1,-1,-1,1,-1.932044,3.668936,4.795063,"(0.7817,-0.4499,-0.3230,0.2866)",-1,-1,-1,-1,-1
1,{},7.614423,61,1,0.05551474,1.764935,6.046217,"(-0.0176,0.9899,-0.1232,-0.0674)",1,-0.1933712,3.545652,4.676136,"(-0.5851,-0.7766,0.0708,0.2228)",-1,-1,-1,-1,-1,1,-1.932001,3.668441,4.795216,"(0.7820,-0.4495,-0.3228,0.2866)",-1,-1,-1,-1,-1
1,{},7.655637,62,1,0.05550925,1.764932,6.046469,"(-0.0179,0.9899,-0.1235,-0.0675)",1,-0.1669257,3.544546,4.647042,"(-0.5849,-0.7868,0.0528,0.1896)",-1,-1,-1,-1,-1,1,-1.93061,3.66743,4.793022,"(0.7839,-0.4484,-0.3207,0.2857)",-1,-1,-1,-1,-1
1,{},7.70156,63,1,0.05565016,1.764977,6.04656,"(-0.0168,0.9901,-0.1226,-0.0665)",1,-0.1674481,3.518763,4.622003,"(-0.6107,-0.7625,0.1185,0.1778)",-1,-1,-1,-1,-1,1,-1.927898,3.667521,4.789737,"(0.7841,-0.4496,-0.3189,0.2852)",-1,-1,-1,-1,-1
1,{},7.743541,64,1,0.05599495,1.765282,6.04656,"(-0.0161,0.9902,-0.1217,-0.0660)",1,-0.1592415,3.468555,4.588645,"(-0.6782,-0.6933,0.2062,0.1297)",-1,-1,-1,-1,-1,1,-1.916726,3.662735,4.779167,"(0.7909,-0.4489,-0.3065,0.2812)",-1,-1,-1,-1,-1
1,{},7.785798,65,1,0.05625123,1.765754,6.046399,"(-0.0157,0.9905,-0.1206,-0.0645)",1,-0.1273786,3.466874,4.567452,"(-0.6929,-0.6880,0.1942,0.0937)",-1,-1,-1,-1,-1,1,-1.879917,3.650659,4.746006,"(0.8126,-0.4485,-0.2624,0.2641)",-1,-1,-1,-1,-1
1,{},7.827136,66,1,0.05649354,1.765912,6.046286,"(-0.0157,0.9906,-0.1198,-0.0635)",1,-0.08477788,3.471268,4.549731,"(-0.7080,-0.6849,0.1619,0.0591)",-1,-1,-1,-1,-1,1,-1.822109,3.634064,4.703673,"(0.8266,-0.4621,-0.2023,0.2496)",-1,-1,-1,-1,-1
1,{},7.874822,67,1,0.05677754,1.76573,6.046159,"(-0.0165,0.9907,-0.1197,-0.0622)",1,-0.08686806,3.470059,4.555077,"(-0.7386,-0.6368,0.2129,0.0596)",-1,-1,-1,-1,-1,1,-1.742011,3.616083,4.663403,"(0.8218,-0.4993,-0.1385,0.2370)",-1,-1,-1,-1,-1
1,{},7.937496,68,1,0.057158,1.765649,6.046039,"(-0.0166,0.9907,-0.1199,-0.0615)",1,-0.1190907,3.47645,4.58561,"(-0.7869,-0.5288,0.3090,0.0754)",-1,-1,-1,-1,-1,1,-1.655423,3.600289,4.633224,"(0.8069,-0.5414,-0.0791,0.2227)",-1,-1,-1,-1,-1
1,{},8.081974,69,1,0.0576924,1.765637,6.045799,"(-0.0160,0.9909,-0.1196,-0.0602)",1,-0.120071,3.515154,4.596459,"(-0.8177,-0.4717,0.3078,0.1189)",-1,-1,-1,-1,-1,1,-1.603849,3.614646,4.62978,"(0.7813,-0.5830,-0.0774,0.2089)",-1,-1,-1,-1,-1
1,{},8.124816,70,1,0.05862331,1.765433,6.045284,"(-0.0143,0.9912,-0.1194,-0.0552)",1,-0.1240425,3.499032,4.588755,"(-0.7872,-0.5446,0.2698,0.1042)",-1,-1,-1,-1,-1,1,-1.57339,3.620712,4.628824,"(0.7809,-0.5895,-0.0655,0.1960)",-1,-1,-1,-1,-1
1,{},8.17376,71,1,0.05828402,1.765781,6.045338,"(-0.0146,0.9913,-0.1175,-0.0567)",1,-0.2285049,3.488254,4.663423,"(-0.7176,-0.6119,0.2672,0.1980)",-1,-1,-1,-1,-1,1,-1.446441,3.570614,4.628795,"(0.7320,-0.6598,0.0425,0.1646)",-1,-1,-1,-1,-1
1,{},8.213109,72,1,0.05802394,1.766311,6.045238,"(-0.0166,0.9916,-0.1145,-0.0581)",1,-0.2483353,3.477015,4.674204,"(-0.6962,-0.6295,0.2710,0.2135)",-1,-1,-1,-1,-1,1,-1.480617,3.600481,4.628054,"(0.7114,-0.6808,-0.0091,0.1743)",-1,-1,-1,-1,-1
1,{},8.257411,73,1,0.0579217,1.766401,6.045452,"(-0.0163,0.9915,-0.1147,-0.0585)",1,-0.247718,3.490739,4.675212,"(-0.6850,-0.6395,0.2679,0.2238)",-1,-1,-1,-1,-1,1,-1.510306,3.605549,4.625552,"(0.7363,-0.6537,-0.0279,0.1726)",-1,-1,-1,-1,-1
1,{},8.299405,74,1,0.05792207,1.766362,6.045767,"(-0.0174,0.9916,-0.1138,-0.0584)",1,-0.2230507,3.503957,4.660179,"(-0.7200,-0.6047,0.2613,0.2184)",-1,-1,-1,-1,-1,1,-1.544362,3.612966,4.627476,"(0.7170,-0.6698,-0.0563,0.1849)",-1,-1,-1,-1,-1
1,{},8.340681,75,1,0.06266312,1.760709,6.043211,"(-0.0166,0.9918,-0.1124,-0.0589)",1,-0.2116565,3.490614,4.64948,"(-0.7315,-0.5896,0.2724,0.2075)",-1,-1,-1,-1,-1,1,-1.572861,3.616583,4.628545,"(0.7004,-0.6817,-0.0823,0.1947)",-1,-1,-1,-1,-1
1,{},8.381909,76,1,0.1462211,1.738285,6.01111,"(-0.0176,0.9916,-0.1123,-0.0614)",1,-0.1164761,3.465333,4.608121,"(-0.7446,-0.5728,0.2762,0.2027)",-1,-1,-1,-1,-1,1,-1.515287,3.590649,4.600675,"(0.7222,-0.6543,-0.0886,0.2062)",-1,-1,-1,-1,-1
1,{},8.424095,77,1,0.2433131,1.697705,5.972044,"(-0.0197,0.9912,-0.1133,-0.0660)",1,-0.0211059,3.419235,4.564857,"(-0.7436,-0.5721,0.2834,0.1986)",-1,-1,-1,-1,-1,1,-1.42971,3.565071,4.564548,"(0.7251,-0.6497,-0.1023,0.2041)",-1,-1,-1,-1,-1
1,{},8.481589,78,1,0.3722934,1.685883,5.915571,"(-0.0211,0.9902,-0.1154,-0.0757)",1,0.1064612,3.41468,4.516075,"(-0.7333,-0.5853,0.2759,0.2090)",-1,-1,-1,-1,-1,1,-1.292405,3.570951,4.50824,"(0.7009,-0.6758,-0.1161,0.1965)",-1,-1,-1,-1,-1
1,{},8.522453,79,1,0.3771424,1.684124,5.910506,"(-0.0205,0.9875,-0.1249,-0.0943)",1,0.1153692,3.42258,4.517896,"(-0.7176,-0.6074,0.2638,0.2157)",-1,-1,-1,-1,-1,1,-1.245693,3.584774,4.496216,"(0.7020,-0.6831,-0.1065,0.1712)",-1,-1,-1,-1,-1
1,{},8.562703,80,1,0.3745402,1.682905,5.911189,"(-0.0199,0.9850,-0.1328,-0.1084)",1,0.129828,3.438863,4.516684,"(-0.7238,-0.6029,0.2549,0.2181)",-1,-1,-1,-1,-1,1,-1.207359,3.621547,4.499903,"(0.6595,-0.7274,-0.1263,0.1417)",-1,-1,-1,-1,-1
1,{},8.600411,81,1,0.3727244,1.681575,5.911491,"(-0.0192,0.9828,-0.1409,-0.1176)",1,0.1404213,3.455907,4.518345,"(-0.7291,-0.5978,0.2432,0.2279)",-1,-1,-1,-1,-1,1,-1.176413,3.634252,4.502117,"(0.6295,-0.7566,-0.1287,0.1213)",-1,-1,-1,-1,-1
1,{},8.642831,82,1,0.3692712,1.677927,5.911554,"(-0.0167,0.9784,-0.1586,-0.1313)",1,0.1551936,3.486326,4.519007,"(-0.7314,-0.5945,0.2318,0.2406)",-1,-1,-1,-1,-1,1,-1.115869,3.660353,4.502014,"(0.5938,-0.7904,-0.1232,0.0866)",-1,-1,-1,-1,-1
1,{},8.691559,83,1,0.3671748,1.674688,5.911596,"(-0.0201,0.9747,-0.1730,-0.1401)",1,0.1660263,3.505758,4.514516,"(-0.7292,-0.6006,0.2204,0.2428)",-1,-1,-1,-1,-1,1,-1.095133,3.660545,4.503419,"(0.6073,-0.7823,-0.1127,0.0807)",-1,-1,-1,-1,-1
1,{},8.731575,84,1,0.3621241,1.668916,5.910871,"(-0.0269,0.9655,-0.2049,-0.1583)",1,0.2120691,3.567128,4.487453,"(-0.7305,-0.6154,0.1721,0.2409)",-1,-1,-1,-1,-1,1,-1.083751,3.662082,4.507892,"(0.6421,-0.7533,-0.1043,0.0969)",-1,-1,-1,-1,-1
1,{},8.772804,85,1,0.3584769,1.665608,5.908811,"(-0.0283,0.9616,-0.2150,-0.1683)",1,0.2502399,3.596807,4.480618,"(-0.7303,-0.6241,0.1354,0.2424)",-1,-1,-1,-1,-1,1,-1.071888,3.667709,4.516724,"(0.6311,-0.7629,-0.1026,0.0959)",-1,-1,-1,-1,-1
1,{},8.806367,86,1,0.3556685,1.662459,5.907363,"(-0.0304,0.9576,-0.2254,-0.1767)",1,0.2701717,3.618153,4.47754,"(-0.7199,-0.6392,0.1108,0.2466)",-1,-1,-1,-1,-1,1,-1.075182,3.693835,4.528689,"(0.6270,-0.7647,-0.1167,0.0922)",-1,-1,-1,-1,-1
