ts,eventId,Transform
2024-12-06T15:59:04.4284383Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4410201Z,1,"{""position"":{""x"":0.0648996159,""y"":1.53411078,""z"":-0.009646197},""rotation"":{""x"":0.181651443,""y"":0.364483416,""z"":-0.111779772,""w"":0.906454563},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4410201Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4415212Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4556603Z,1,"{""position"":{""x"":0.06481434,""y"":1.53395927,""z"":-0.009598733},""rotation"":{""x"":0.181573421,""y"":0.367333025,""z"":-0.112543605,""w"":0.905224562},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4556603Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4556603Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4691977Z,1,"{""position"":{""x"":0.064858,""y"":1.533887,""z"":-0.00966681447},""rotation"":{""x"":0.181575283,""y"":0.3685052,""z"":-0.112507634,""w"":0.9047521},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4696949Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4696949Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4828851Z,1,"{""position"":{""x"":0.0648146346,""y"":1.53362787,""z"":-0.009665081},""rotation"":{""x"":0.181198418,""y"":0.369726866,""z"":-0.112303786,""w"":0.9043545},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4828851Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4833836Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4964276Z,1,"{""position"":{""x"":0.06471644,""y"":1.53347838,""z"":-0.009688828},""rotation"":{""x"":0.181349635,""y"":0.370845765,""z"":-0.113173179,""w"":0.903757453},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4964276Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.4964276Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5106643Z,1,"{""position"":{""x"":0.06490469,""y"":1.53331041,""z"":-0.00982635},""rotation"":{""x"":0.18130964,""y"":0.3720022,""z"":-0.113892131,""w"":0.9031998},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5106643Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5106643Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5253007Z,1,"{""position"":{""x"":0.0646827742,""y"":1.53326333,""z"":-0.009672865},""rotation"":{""x"":0.181250334,""y"":0.3724076,""z"":-0.1139979,""w"":0.90303123},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5253007Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5253007Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5373389Z,1,"{""position"":{""x"":0.06430597,""y"":1.53318286,""z"":-0.009409444},""rotation"":{""x"":0.18048352,""y"":0.372549176,""z"":-0.115152687,""w"":0.902979851},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5373389Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5373389Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5525398Z,1,"{""position"":{""x"":0.06385818,""y"":1.53302848,""z"":-0.009126957},""rotation"":{""x"":0.180372581,""y"":0.3721379,""z"":-0.115892887,""w"":0.903077},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5525398Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5525398Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5670617Z,1,"{""position"":{""x"":0.0633991957,""y"":1.5328759,""z"":-0.00888467},""rotation"":{""x"":0.180721119,""y"":0.371929675,""z"":-0.116401389,""w"":0.903027654},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5670617Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5675655Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5803020Z,1,"{""position"":{""x"":0.06261784,""y"":1.5329088,""z"":-0.008436134},""rotation"":{""x"":0.1805568,""y"":0.372044861,""z"":-0.116835915,""w"":0.902956963},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5803020Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5803020Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5945503Z,1,"{""position"":{""x"":0.0621033162,""y"":1.53295171,""z"":-0.007971958},""rotation"":{""x"":0.17979005,""y"":0.372096539,""z"":-0.117230512,""w"":0.9030375},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5950577Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.5950577Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6081487Z,1,"{""position"":{""x"":0.0615287572,""y"":1.532857,""z"":-0.00778771937},""rotation"":{""x"":0.179355413,""y"":0.3715934,""z"":-0.117170952,""w"":0.9033388},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6086537Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6086537Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6217073Z,1,"{""position"":{""x"":0.06080471,""y"":1.53268671,""z"":-0.00760223763},""rotation"":{""x"":0.1800239,""y"":0.371381551,""z"":-0.117347486,""w"":0.903270066},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6217073Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6217073Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6348688Z,1,"{""position"":{""x"":0.0598721355,""y"":1.53271806,""z"":-0.00726153655},""rotation"":{""x"":0.18042703,""y"":0.370712578,""z"":-0.118045263,""w"":0.903373539},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6353770Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6353770Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6492463Z,1,"{""position"":{""x"":0.0594121963,""y"":1.53263378,""z"":-0.00703635952},""rotation"":{""x"":0.180450261,""y"":0.370860755,""z"":-0.118473165,""w"":0.903251946},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6497480Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6497480Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6638766Z,1,"{""position"":{""x"":0.05770351,""y"":1.53273618,""z"":-0.00667669158},""rotation"":{""x"":0.181324065,""y"":0.367975116,""z"":-0.1178482,""w"":0.9043383},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6638766Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6638766Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6770459Z,1,"{""position"":{""x"":0.0566346124,""y"":1.53288567,""z"":-0.00616474729},""rotation"":{""x"":0.1816574,""y"":0.367161751,""z"":-0.117591135,""w"":0.9046354},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6775384Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6780382Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6920694Z,1,"{""position"":{""x"":0.05539886,""y"":1.532915,""z"":-0.0055491603},""rotation"":{""x"":0.181086227,""y"":0.365725666,""z"":-0.117268413,""w"":0.9053732},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6920694Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.6920694Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7058176Z,1,"{""position"":{""x"":0.0539035425,""y"":1.53313315,""z"":-0.00501246564},""rotation"":{""x"":0.181211412,""y"":0.363200217,""z"":-0.116760455,""w"":0.9064299},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7058176Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7058176Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7179498Z,1,"{""position"":{""x"":0.0523244441,""y"":1.53326368,""z"":-0.004336364},""rotation"":{""x"":0.1815963,""y"":0.3598995,""z"":-0.11580082,""w"":0.9077915},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7179498Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7179498Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7335950Z,1,"{""position"":{""x"":0.0504794456,""y"":1.5334,""z"":-0.00369229354},""rotation"":{""x"":0.181550637,""y"":0.356544018,""z"":-0.11405471,""w"":0.909344435},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7335950Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7335950Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7482755Z,1,"{""position"":{""x"":0.04856895,""y"":1.53362978,""z"":-0.002918127},""rotation"":{""x"":0.181658641,""y"":0.3524594,""z"":-0.112276234,""w"":0.911134839},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7482755Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7482755Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7610457Z,1,"{""position"":{""x"":0.0466166,""y"":1.53385413,""z"":-0.0020496333},""rotation"":{""x"":0.181455836,""y"":0.347895563,""z"":-0.110924833,""w"":0.9130927},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7620516Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7620516Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7746369Z,1,"{""position"":{""x"":0.0445125,""y"":1.534308,""z"":-0.0009945356},""rotation"":{""x"":0.180922911,""y"":0.343365,""z"":-0.109830275,""w"":0.9150436},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7747108Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7747108Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7884066Z,1,"{""position"":{""x"":0.04245202,""y"":1.534443,""z"":-8.765998E-05},""rotation"":{""x"":0.17997393,""y"":0.338433981,""z"":-0.107538365,""w"":0.9173371},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7884066Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.7884066Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8036573Z,1,"{""position"":{""x"":0.04013993,""y"":1.53478646,""z"":0.000900575134},""rotation"":{""x"":0.179568425,""y"":0.333574474,""z"":-0.105945244,""w"":0.919379652},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8036573Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8036573Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8167334Z,1,"{""position"":{""x"":0.0376772955,""y"":1.5349834,""z"":0.0018007108},""rotation"":{""x"":0.180192322,""y"":0.3278529,""z"":-0.103772119,""w"":0.921560943},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8167334Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8167334Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8302596Z,1,"{""position"":{""x"":0.0350898243,""y"":1.53545165,""z"":0.00278840773},""rotation"":{""x"":0.180742428,""y"":0.32170254,""z"":-0.101567246,""w"":0.9238635},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8302596Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8302596Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8454021Z,1,"{""position"":{""x"":0.0326136276,""y"":1.53570342,""z"":0.003780948},""rotation"":{""x"":0.180539608,""y"":0.3147994,""z"":-0.09912291,""w"":0.926542759},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8454021Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8454021Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8584541Z,1,"{""position"":{""x"":0.02990919,""y"":1.53628027,""z"":0.00484034931},""rotation"":{""x"":0.1802592,""y"":0.307488859,""z"":-0.09723309,""w"":0.929248631},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8584541Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8584541Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8720212Z,1,"{""position"":{""x"":0.0271856338,""y"":1.53665674,""z"":0.00613699853},""rotation"":{""x"":0.179136038,""y"":0.30030638,""z"":-0.0954486,""w"":0.931995749},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8720212Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8720212Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:04.8862349Z,1,"{""position"":{""x"":0.0243912712,""y"":1.53698874,""z"":0.00726665463},""rotation"":{""x"":0.178321034,""y"":0.292422026,""z"":-0.09286951,""w"":0.9349151},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
